TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T7464,C0000593,11/05/69,M,PUNE,12861.86,21/01/23,181454,1234.69
T10817,C0000857,25/10/91,F,PUNE,9119.6,21/01/23,183058,25787.11
T6996,C0000554,17/12/82,M,HYDERABAD,21164.35,21/01/23,205027,13624.45
T8570,C0000683,07/02/87,F,DELHI,8175.6,21/01/23,224543,570.94
T8795,C0000700,07/10/61,M,BANGALORE,21056.32,22/01/23,002005,273.35
T6217,C0000496,03/06/77,F,MUMBAI,17165.05,22/01/23,004438,9428.24
T6789,C0000540,19/12/88,F,BANGALORE,71557.23,22/01/23,022142,139.29
T853,C0000072,28/01/95,M,HYDERABAD,20024.35,22/01/23,022838,6585.13
T2994,C0000244,14/06/67,M,KOLKATA,60321.51,22/01/23,031704,166.94
T9657,C0000765,17/10/82,F,PUNE,78623.69,22/01/23,044738,1990.8
T10024,C0000792,28/05/85,F,HYDERABAD,27620.24,22/01/23,050921,659.42
T2946,C0000240,06/08/73,F,LUCKNOW,7305.12,22/01/23,053028,8069.63
T12135,C0000962,10/10/64,M,BANGALORE,13693.5,22/01/23,073205,11356.85
T10461,C0000829,03/03/91,F,AHMEDABAD,22278.33,22/01/23,080728,20403.15
T5487,C0000439,20/11/73,F,DELHI,48915.55,22/01/23,092650,301.54
T720,C0000060,29/01/64,F,MUMBAI,129417.73,22/01/23,120543,2782.23
T4004,C0000321,06/05/86,F,HYDERABAD,14627.98,22/01/23,124530,349.4
T12207,C0000968,09/01/66,M,KOLKATA,42175.93,22/01/23,141602,2926.42
T2638,C0000215,24/09/78,F,LUCKNOW,12730.18,22/01/23,155346,209.08
T6768,C0000538,17/08/68,M,MUMBAI,10769.65,22/01/23,164322,11.39
T2613,C0000211,14/12/64,M,HYDERABAD,15974.63,22/01/23,164715,133.25
T795,C0000067,10/07/83,M,CHENNAI,72331.61,22/01/23,173003,112.89
T9071,C0000722,16/12/86,F,JAIPUR,12077.66,22/01/23,173624,1437.21
T6208,C0000495,03/01/77,F,DELHI,3806.87,22/01/23,174636,39.26
T2805,C0000229,19/06/95,M,CHENNAI,1829.27,22/01/23,181059,251.28
T9695,C0000768,19/09/99,F,DELHI,6206.6,22/01/23,181349,391.54
T1535,C0000128,10/10/64,M,JAIPUR,8050.24,22/01/23,183049,45.48
T9265,C0000734,12/08/90,M,JAIPUR,15192.21,22/01/23,192105,2306.87
T4389,C0000350,11/04/61,M,HYDERABAD,57402.3,22/01/23,194633,141.52
T7416,C0000588,18/09/60,M,AHMEDABAD,54612.75,22/01/23,211309,3203.82
T8092,C0000645,17/06/77,F,JAIPUR,3359.56,22/01/23,223119,1496.24
T3034,C0000247,05/07/79,M,BANGALORE,53178.4,22/01/23,224747,301.1
T5793,C0000464,06/03/98,F,PUNE,83495.79,22/01/23,230056,8818.85
T3321,C0000268,18/02/97,M,MUMBAI,10985.21,22/01/23,230144,7040.09
T9006,C0000717,13/09/97,M,HYDERABAD,39928.85,22/01/23,235133,1280.0
T7999,C0000637,23/08/77,F,CHENNAI,27206.45,23/01/23,012139,190.25
T14,C0000002,24/09/92,F,JAIPUR,3924.85,23/01/23,023518,471.81
T6613,C0000526,03/03/65,M,PUNE,18314.5,23/01/23,081836,496.71
T3472,C0000278,17/11/85,F,KOLKATA,5721.31,23/01/23,084203,120.16
T12426,C0000986,14/10/80,M,BANGALORE,34694.33,23/01/23,114150,2053.54
T9198,C0000730,30/10/67,M,AHMEDABAD,82125.79,23/01/23,134311,771.34
T11337,C0000896,26/04/65,M,HYDERABAD,18534.21,23/01/23,155553,301.63
T12486,C0000992,25/11/94,M,HYDERABAD,28585.54,23/01/23,162510,246.09
T3138,C0000255,22/06/77,M,HYDERABAD,52137.31,23/01/23,184717,981.46
T8600,C0000685,15/08/62,F,BANGALORE,14271.35,23/01/23,203346,1475.15
T10058,C0000795,30/10/71,F,DELHI,11720.99,23/01/23,214338,806.69
T11210,C0000887,24/01/62,M,KOLKATA,5939.35,23/01/23,220234,8247.59
T2790,C0000227,27/04/95,M,HYDERABAD,20057.61,23/01/23,222320,112.28
T5470,C0000437,17/09/83,M,JAIPUR,18921.09,23/01/23,224812,842.02
T12058,C0000955,12/06/96,F,CHENNAI,9075.51,24/01/23,003106,167.69
T3122,C0000254,12/11/92,F,CHENNAI,6665.54,24/01/23,003815,236.03
T1857,C0000152,05/12/87,F,MUMBAI,33925.51,24/01/23,024827,2947.96
T3922,C0000315,04/12/69,M,JAIPUR,11957.84,24/01/23,024945,9439.24
T8433,C0000674,08/11/84,M,MUMBAI,8179.42,24/01/23,035036,3423.68
T8255,C0000660,25/06/79,F,BANGALORE,9697.97,24/01/23,060436,871.94
T3543,C0000284,15/11/90,M,KOLKATA,26436.5,24/01/23,084410,187.87
T186,C0000017,30/11/87,M,PUNE,25686.61,24/01/23,084853,5566.81
T184,C0000017,30/11/87,M,PUNE,25686.61,24/01/23,101329,1875.59
T6351,C0000507,01/03/00,M,AHMEDABAD,276489.4,24/01/23,101608,706.96
T1285,C0000106,25/03/98,F,HYDERABAD,11281.59,24/01/23,113901,2186.28
T658,C0000055,08/10/67,F,JAIPUR,10890.61,24/01/23,125222,484.26
T10485,C0000831,19/04/00,M,HYDERABAD,7108.26,24/01/23,144409,298.97
T6071,C0000485,13/12/78,M,CHENNAI,21672.01,24/01/23,150003,133.71
T3743,C0000299,02/09/78,M,JAIPUR,9804.72,24/01/23,214347,3459.29
T640,C0000054,30/11/64,F,LUCKNOW,15141.27,25/01/23,045243,2762.53
T3344,C0000269,22/07/93,F,AHMEDABAD,8321.69,25/01/23,050351,838.29
T8430,C0000673,01/04/67,M,KOLKATA,6230.02,25/01/23,095527,3293.71
T838,C0000071,24/03/66,F,KOLKATA,31846.2,25/01/23,102821,2887.73
T309,C0000028,15/10/94,F,MUMBAI,6540.78,25/01/23,104045,317.91
T8611,C0000686,25/12/70,F,HYDERABAD,11244.19,25/01/23,123913,350.83
T2953,C0000240,06/08/73,F,LUCKNOW,7305.12,25/01/23,141929,33606.6
T761,C0000064,02/07/69,M,DELHI,13130.74,25/01/23,143441,562.14
T246,C0000021,06/12/62,F,AHMEDABAD,8717.34,25/01/23,145828,12690.6
T9973,C0000788,23/08/89,F,HYDERABAD,33126.74,25/01/23,151133,4452.46
T4362,C0000348,28/04/70,M,CHENNAI,42884.67,25/01/23,185207,1034.72
T9032,C0000719,10/05/90,M,AHMEDABAD,69727.4,25/01/23,190029,530.1
T3900,C0000312,04/01/82,M,BANGALORE,7143.41,25/01/23,203715,489.28
T12536,C0000997,24/01/69,F,LUCKNOW,41685.07,25/01/23,214300,14250.71
T9398,C0000744,13/10/73,F,MUMBAI,19395.58,25/01/23,223905,3392.55
T1809,C0000149,19/04/93,M,CHENNAI,8904.11,25/01/23,232025,121372.89
T1725,C0000142,25/08/80,F,BANGALORE,17153.43,26/01/23,024903,5160.66
T8026,C0000640,20/09/65,M,CHENNAI,15916.99,26/01/23,030806,3981.63
T9407,C0000745,04/01/66,M,PUNE,67368.57,26/01/23,040133,304.31
T9062,C0000721,05/01/80,M,JAIPUR,435.98,26/01/23,053127,207.55
T1572,C0000131,16/05/82,F,CHENNAI,8100.4,26/01/23,060951,2841.49
T8696,C0000692,09/11/82,M,KOLKATA,7897.3,26/01/23,092807,15059.07
T2229,C0000180,12/12/82,M,HYDERABAD,4931.86,26/01/23,093531,3703.73
T1131,C0000096,03/03/60,F,DELHI,9553.41,26/01/23,111128,1171.12
T1490,C0000125,17/06/00,M,PUNE,4613.81,26/01/23,113751,836.54
T10673,C0000845,27/05/94,F,DELHI,16157.75,26/01/23,113827,3560.62
T300,C0000028,15/10/94,F,MUMBAI,6540.78,26/01/23,124250,3595.7
T10601,C0000839,15/03/84,M,PUNE,20294.92,26/01/23,133702,1127.04
T2935,C0000239,08/09/62,M,HYDERABAD,34748.93,26/01/23,162011,3512.35
T10612,C0000840,04/04/90,M,LUCKNOW,50289.78,26/01/23,162718,303.9
T6695,C0000531,30/03/00,M,LUCKNOW,21762.78,26/01/23,180309,204.15
T6058,C0000484,11/01/98,M,CHENNAI,11095.83,26/01/23,181944,19.85
T9406,C0000745,04/01/66,M,PUNE,67368.57,26/01/23,193649,1154.37
T11893,C0000941,02/12/84,M,JAIPUR,11257.49,26/01/23,201242,8590.55
T3035,C0000247,05/07/79,M,BANGALORE,53178.4,26/01/23,204150,1147.16
T3115,C0000253,14/01/74,F,LUCKNOW,8269.08,26/01/23,205710,1431.71
T6065,C0000484,11/01/98,M,CHENNAI,11095.83,26/01/23,220222,1972.02
T3946,C0000317,29/08/60,M,DELHI,7393.64,27/01/23,003146,3426.42
T5963,C0000477,16/01/63,M,MUMBAI,7065.42,27/01/23,030913,2420.57
T2433,C0000196,01/03/83,M,LUCKNOW,7060.8,27/01/23,042754,564.21
T10420,C0000826,04/01/63,F,DELHI,17750.5,27/01/23,054604,973.54
T4497,C0000359,21/12/74,F,LUCKNOW,281816.02,27/01/23,061654,36882.08
T4305,C0000344,19/05/95,F,KOLKATA,37168.73,27/01/23,103535,97.02
T5867,C0000470,28/05/88,M,BANGALORE,82305.82,27/01/23,120608,3091.36
T2042,C0000166,15/02/64,M,LUCKNOW,33721.38,27/01/23,122103,1869.49
T3776,C0000301,22/05/00,F,LUCKNOW,11697.37,27/01/23,122802,636.08
T7854,C0000625,28/10/60,M,LUCKNOW,12366.81,27/01/23,124910,30378.64
T9640,C0000763,17/10/88,M,HYDERABAD,15378.33,27/01/23,141232,6618.03
T498,C0000042,02/12/66,M,BANGALORE,4181.73,27/01/23,163326,461.58
T1781,C0000146,16/02/89,F,CHENNAI,41691.44,27/01/23,164339,24.64
T4816,C0000383,20/06/95,F,PUNE,12194.19,27/01/23,171038,308.08
T7357,C0000584,10/12/98,F,CHENNAI,2395.7,27/01/23,172254,56.93
T5961,C0000477,16/01/63,M,MUMBAI,7065.42,27/01/23,193547,719.28
T320,C0000029,29/07/91,M,AHMEDABAD,28104.56,27/01/23,194315,373.28
T6290,C0000502,31/07/82,M,JAIPUR,43801.65,27/01/23,205419,555.11
T7395,C0000587,05/06/96,F,BANGALORE,8699.96,28/01/23,000918,514.81
T11816,C0000932,10/05/98,M,KOLKATA,14698.27,28/01/23,015851,332.14
T6183,C0000494,24/04/77,F,PUNE,28025.69,28/01/23,021803,1147.93
T12355,C0000981,21/02/72,F,BANGALORE,34031.72,28/01/23,042015,7319.41
T3523,C0000283,23/11/78,M,DELHI,25834.41,28/01/23,073601,2369.47
T2010,C0000163,25/06/60,F,AHMEDABAD,22491.36,28/01/23,074228,678.73
T3027,C0000247,05/07/79,M,BANGALORE,53178.4,28/01/23,081446,3234.74
T8333,C0000666,15/01/88,M,KOLKATA,21605.04,28/01/23,122352,392.49
T896,C0000075,10/08/77,M,HYDERABAD,26809.76,28/01/23,131131,1328.97
T11827,C0000933,17/02/75,M,DELHI,3863.39,28/01/23,160257,732.48
T11575,C0000914,18/07/66,M,BANGALORE,85259.22,28/01/23,173108,1079.41
T9327,C0000738,11/04/74,M,AHMEDABAD,17631.2,28/01/23,175609,141.6
T9207,C0000731,19/06/87,F,MUMBAI,23386.4,28/01/23,190835,3973.51
T8385,C0000669,01/08/93,M,PUNE,16292.72,28/01/23,221836,663.31
T3276,C0000263,01/09/96,F,LUCKNOW,19862.1,29/01/23,000752,1018.88
T5626,C0000450,29/10/95,M,AHMEDABAD,121458.73,29/01/23,011036,345.08
T1942,C0000159,18/09/65,M,PUNE,20419.3,29/01/23,022113,1928.72
T12542,C0000997,24/01/69,F,LUCKNOW,41685.07,29/01/23,052309,242.66
T8879,C0000706,01/09/67,M,PUNE,95458.07,29/01/23,055602,6150.15
T8783,C0000699,25/09/98,M,CHENNAI,22734.12,29/01/23,075745,570.85
T4236,C0000339,24/09/79,F,BANGALORE,49459.99,29/01/23,084014,356.37
T7402,C0000587,05/06/96,F,BANGALORE,8699.96,29/01/23,084841,1784.94
T11309,C0000894,02/06/84,F,BANGALORE,8883.34,29/01/23,085229,153.76
T2400,C0000194,20/05/91,M,HYDERABAD,5888.48,29/01/23,094044,1196.35
T3773,C0000301,22/05/00,F,LUCKNOW,11697.37,29/01/23,095205,882.4
T1978,C0000161,02/07/91,F,HYDERABAD,38067.61,29/01/23,111411,170.94
T964,C0000081,26/06/96,M,BANGALORE,5093.01,29/01/23,112720,846.46
T2974,C0000242,04/01/87,M,MUMBAI,101036.65,29/01/23,124537,15878.14
T8727,C0000695,12/03/84,F,PUNE,9020.24,29/01/23,133735,1669.62
T462,C0000040,08/09/61,M,HYDERABAD,9176.32,29/01/23,143735,19228.04
T2747,C0000223,16/10/87,F,DELHI,68570.67,29/01/23,145027,1644.33
T3775,C0000301,22/05/00,F,LUCKNOW,11697.37,29/01/23,150155,1299.47
T9238,C0000732,28/04/72,F,LUCKNOW,8427.2,29/01/23,154218,367.75
T8214,C0000656,09/03/67,M,AHMEDABAD,25149.61,29/01/23,154516,141.29
T11451,C0000905,28/09/65,M,DELHI,18081.5,29/01/23,160851,2567.86
T7356,C0000584,10/12/98,F,CHENNAI,2395.7,29/01/23,194248,715.56
T5056,C0000404,05/08/85,F,JAIPUR,46894.98,29/01/23,194824,808.2
T10122,C0000800,12/07/72,M,CHENNAI,5237.75,29/01/23,202522,142.24
T2866,C0000234,31/10/00,F,AHMEDABAD,20041.12,29/01/23,211144,2617.01
T2058,C0000167,01/08/71,F,BANGALORE,16105.92,29/01/23,225249,414.03
T10085,C0000798,05/10/91,M,PUNE,9084.56,30/01/23,001410,532.42
T7727,C0000615,05/05/85,M,AHMEDABAD,5693.81,30/01/23,031051,1070.54
T6487,C0000517,13/04/98,M,MUMBAI,48299.92,30/01/23,035952,772.33
T9848,C0000778,17/08/91,M,LUCKNOW,67656.81,30/01/23,042238,714.57
T3290,C0000264,01/04/98,M,CHENNAI,87246.83,30/01/23,042241,47445.4
T6574,C0000523,23/06/81,M,DELHI,23226.74,30/01/23,052542,63971.4
T9370,C0000743,24/03/96,M,PUNE,12755.73,30/01/23,061608,400.63
T3555,C0000285,22/12/89,M,JAIPUR,17988.28,30/01/23,063106,688.52
T3514,C0000282,20/05/78,F,LUCKNOW,30222.99,30/01/23,093813,672.89
T3306,C0000266,29/08/64,F,AHMEDABAD,72736.04,30/01/23,112031,7847.7
T4767,C0000380,19/09/95,F,AHMEDABAD,54609.45,30/01/23,130155,910.12
T131,C0000012,20/01/84,F,MUMBAI,15961.56,30/01/23,181216,98.37
T11346,C0000897,16/04/62,M,PUNE,220064.26,30/01/23,191652,2903.41
T10695,C0000846,07/10/62,F,JAIPUR,11728.39,30/01/23,195616,419.0
T4410,C0000351,22/12/62,M,AHMEDABAD,36163.48,30/01/23,200350,163.2
T10346,C0000819,07/03/62,M,CHENNAI,31021.97,30/01/23,204959,32974.42
T1184,C0000099,11/02/83,M,DELHI,75818.16,31/01/23,011054,3172.14
T12485,C0000992,25/11/94,M,HYDERABAD,28585.54,31/01/23,023403,646.73
T6181,C0000494,24/04/77,F,PUNE,28025.69,31/01/23,030035,4465.27
T9966,C0000787,03/09/66,F,JAIPUR,18768.99,31/01/23,073533,37.61
T12204,C0000968,09/01/66,M,KOLKATA,42175.93,31/01/23,084212,6134.62
T2846,C0000232,26/12/00,F,PUNE,44034.24,31/01/23,091314,2513.82
T541,C0000046,06/08/83,M,PUNE,8037.82,31/01/23,101131,550.57
T12433,C0000987,14/02/94,F,JAIPUR,38844.84,31/01/23,114552,1798.04
T7062,C0000558,18/08/00,F,JAIPUR,15132.39,31/01/23,121537,1980.22
T8064,C0000642,22/07/77,M,HYDERABAD,168925.09,31/01/23,162821,2967.27
T6114,C0000488,15/04/81,F,AHMEDABAD,17751.28,31/01/23,170329,1197.12
T5732,C0000458,24/12/67,F,PUNE,16229.0,31/01/23,172001,7464.12
T12094,C0000958,31/01/82,F,AHMEDABAD,72894.12,31/01/23,183455,11727.72
T6156,C0000492,21/10/64,M,HYDERABAD,11277.48,31/01/23,193637,269.11
T5123,C0000410,07/03/69,F,BANGALORE,18411.84,31/01/23,205527,7889.3
T9482,C0000750,22/01/72,F,LUCKNOW,18059.57,31/01/23,215659,181.94
T5002,C0000401,06/08/72,F,HYDERABAD,30076.24,31/01/23,223744,2444.38
T8225,C0000657,09/06/77,M,DELHI,63447.03,31/01/23,225603,628.36
T1778,C0000146,16/02/89,F,CHENNAI,41691.44,01/02/23,003517,1570.06
T11151,C0000882,11/07/77,F,AHMEDABAD,254889.91,01/02/23,043851,910.09
T1677,C0000139,16/01/66,F,MUMBAI,4847.83,01/02/23,063343,288.07
T6919,C0000548,19/09/84,M,LUCKNOW,47075.13,01/02/23,090635,675.49
T4737,C0000378,09/02/64,M,PUNE,21165.03,01/02/23,104033,896.71
T5272,C0000422,14/04/98,F,PUNE,13390.86,01/02/23,104123,227.98
T6430,C0000513,03/12/65,M,MUMBAI,53048.61,01/02/23,121009,7707.75
T3745,C0000299,02/09/78,M,JAIPUR,9804.72,01/02/23,124408,1718.95
T11315,C0000895,02/09/85,F,AHMEDABAD,80687.14,01/02/23,141102,214.6
T1815,C0000150,02/08/91,M,JAIPUR,20849.93,01/02/23,164840,2523.51
T4646,C0000371,05/02/77,M,LUCKNOW,13203.49,01/02/23,180754,46.66
T9740,C0000771,10/05/85,F,BANGALORE,7107.68,01/02/23,213613,258.99
T4111,C0000328,11/12/00,F,PUNE,77296.47,01/02/23,215230,657.93
T6341,C0000506,26/05/77,M,MUMBAI,12518.21,01/02/23,222830,1259.01
T1903,C0000156,08/09/81,F,HYDERABAD,9708.36,01/02/23,225533,1625.94
T7365,C0000585,10/05/76,M,DELHI,67573.22,02/02/23,020030,1111.3
T10140,C0000802,29/09/80,M,DELHI,7208.81,02/02/23,042101,227.77
T4626,C0000369,01/02/84,F,BANGALORE,113074.01,02/02/23,050548,409.09
T6807,C0000541,17/05/84,F,JAIPUR,33254.75,02/02/23,053659,158.95
T4850,C0000387,20/01/84,M,LUCKNOW,29966.41,02/02/23,055312,134.73
T7642,C0000607,19/06/86,M,MUMBAI,8208.73,02/02/23,072535,173871.95
T8618,C0000687,24/03/64,M,KOLKATA,3757.78,02/02/23,111044,4879.27
T1073,C0000092,25/01/68,M,HYDERABAD,209490.95,02/02/23,115953,5084.01
T12237,C0000971,13/05/66,F,BANGALORE,487277.42,02/02/23,120100,1144.64
T8718,C0000694,17/06/77,F,JAIPUR,41643.81,02/02/23,124209,281.18
T3042,C0000248,28/01/60,F,MUMBAI,11757.73,02/02/23,132049,711.9
T7899,C0000628,24/04/99,F,PUNE,11681.07,02/02/23,162503,674.61
T5849,C0000468,29/10/95,M,CHENNAI,66259.24,02/02/23,200552,35848.19
T6811,C0000541,17/05/84,F,JAIPUR,33254.75,02/02/23,202518,1325.69
T1765,C0000145,07/01/61,F,CHENNAI,44220.97,02/02/23,211742,1358.88
T1685,C0000139,16/01/66,F,MUMBAI,4847.83,02/02/23,213133,413.64
T6755,C0000537,09/09/87,F,HYDERABAD,62772.75,02/02/23,231615,418.81
T4864,C0000388,25/01/61,F,MUMBAI,33654.08,02/02/23,232029,488.89
T9652,C0000764,21/06/64,F,AHMEDABAD,69912.35,03/02/23,001200,818.93
T10313,C0000817,06/10/82,M,LUCKNOW,19604.45,03/02/23,003536,4741.97
T882,C0000074,14/10/95,F,BANGALORE,31321.35,03/02/23,004513,5860.23
T10154,C0000803,19/10/81,M,CHENNAI,205482.45,03/02/23,010003,43.36
T11049,C0000874,13/03/78,F,BANGALORE,45005.94,03/02/23,015215,1340.65
T7985,C0000636,06/08/89,M,LUCKNOW,8283.14,03/02/23,015859,335.28
T10268,C0000814,24/10/00,F,DELHI,53583.03,03/02/23,032725,14702.56
T3190,C0000258,21/11/78,F,JAIPUR,44152.4,03/02/23,040706,327.85
T1891,C0000155,17/05/83,F,LUCKNOW,3755.3,03/02/23,053807,5893.15
T1353,C0000112,28/03/73,M,JAIPUR,19178.48,03/02/23,073250,459.08
T9117,C0000725,12/08/75,M,BANGALORE,7281.77,03/02/23,075144,8117.35
T12133,C0000962,10/10/64,M,BANGALORE,13693.5,03/02/23,104223,6996.92
T5335,C0000427,05/08/66,M,HYDERABAD,15812.7,03/02/23,111255,2380.26
T11032,C0000873,12/07/79,F,KOLKATA,62141.63,03/02/23,132258,762.04
T12379,C0000983,05/12/90,M,BANGALORE,56306.83,03/02/23,132706,169.1
T12232,C0000970,16/10/85,M,DELHI,71641.12,03/02/23,151104,9808.66
T6254,C0000499,13/09/67,M,BANGALORE,8092.44,03/02/23,175959,737.44
T7620,C0000605,29/01/68,M,KOLKATA,10026.27,03/02/23,181628,4365.72
T11811,C0000932,10/05/98,M,KOLKATA,14698.27,03/02/23,194544,6567.34
T1511,C0000126,03/10/73,F,PUNE,35765.28,03/02/23,200051,261.73
T6600,C0000525,18/01/76,M,MUMBAI,8272.56,03/02/23,214801,8211.33
T10924,C0000865,10/05/82,F,LUCKNOW,3512.19,03/02/23,215716,12158.69
T807,C0000068,11/04/64,M,CHENNAI,14947.49,03/02/23,215734,1043.47
T11276,C0000892,14/11/71,M,HYDERABAD,27870.31,03/02/23,231529,964.11
T4345,C0000347,13/01/83,M,LUCKNOW,95897.45,04/02/23,000014,1579.14
T12280,C0000974,11/03/69,M,LUCKNOW,2936.55,04/02/23,001820,582.13
T9620,C0000762,25/01/74,F,LUCKNOW,25422.91,04/02/23,003211,4558.89
T11167,C0000883,19/09/65,F,PUNE,2130.11,04/02/23,022811,547.64
T5480,C0000439,20/11/73,F,DELHI,48915.55,04/02/23,052248,2889.49
T8336,C0000666,15/01/88,M,KOLKATA,21605.04,04/02/23,052350,5486.9
T8742,C0000696,23/11/93,M,DELHI,103006.48,04/02/23,060049,931.88
T10211,C0000808,31/05/82,F,DELHI,20361.66,04/02/23,072910,148.73
T10074,C0000797,10/04/73,F,JAIPUR,9950.13,04/02/23,082030,7692.8
T7125,C0000564,06/06/64,M,BANGALORE,54299.56,04/02/23,085559,772.13
T79,C0000006,31/05/64,M,PUNE,1604.0,04/02/23,085950,326.12
T1605,C0000133,30/11/88,F,KOLKATA,12887.8,04/02/23,091415,221.03
T11153,C0000882,11/07/77,F,AHMEDABAD,254889.91,04/02/23,120849,7772.71
T3241,C0000261,23/09/62,M,PUNE,20992.31,04/02/23,123817,427.96
T5696,C0000454,29/06/86,F,CHENNAI,22806.65,04/02/23,151234,1613.89
T11217,C0000887,24/01/62,M,KOLKATA,5939.35,04/02/23,172338,5816.41
T9665,C0000765,17/10/82,F,PUNE,78623.69,04/02/23,181402,168.12
T6916,C0000548,19/09/84,M,LUCKNOW,47075.13,04/02/23,212506,194.9
T6467,C0000516,08/09/91,F,JAIPUR,3128.78,04/02/23,223643,723.91
T11724,C0000925,06/02/90,F,BANGALORE,18015.02,04/02/23,225136,74.24
T2389,C0000193,09/03/97,F,AHMEDABAD,29162.43,04/02/23,234715,1965.97
T2839,C0000232,26/12/00,F,PUNE,44034.24,05/02/23,023424,163.37
T7242,C0000573,10/03/66,F,MUMBAI,113465.77,05/02/23,040233,1308.17
T5622,C0000449,04/09/83,M,LUCKNOW,23140.24,05/02/23,050345,2603.67
T2888,C0000235,04/02/77,F,PUNE,16303.58,05/02/23,050442,2291.16
T6352,C0000507,01/03/00,M,AHMEDABAD,276489.4,05/02/23,051806,433.88
T6530,C0000519,27/10/62,M,HYDERABAD,109683.69,05/02/23,055846,162.83
T5206,C0000417,12/05/86,F,CHENNAI,15988.34,05/02/23,062204,267.75
T5730,C0000458,24/12/67,F,PUNE,16229.0,05/02/23,112301,6314.99
T5608,C0000448,24/02/95,F,LUCKNOW,199189.9,05/02/23,120403,10408.85
T4990,C0000400,06/01/95,F,MUMBAI,4853.58,05/02/23,143853,41.81
T2024,C0000164,25/07/92,M,CHENNAI,25636.13,05/02/23,144943,735.11
T4773,C0000380,19/09/95,F,AHMEDABAD,54609.45,05/02/23,150917,2385.47
T8593,C0000685,15/08/62,F,BANGALORE,14271.35,05/02/23,154035,1991.13
T10519,C0000833,14/04/00,M,CHENNAI,13154.65,05/02/23,163205,2459.6
T11527,C0000910,03/12/87,F,HYDERABAD,6494.45,05/02/23,172456,1743.97
T2054,C0000167,01/08/71,F,BANGALORE,16105.92,05/02/23,180032,640.65
T3614,C0000289,22/01/96,F,AHMEDABAD,2450.07,05/02/23,182617,13407.97
T984,C0000084,11/02/69,M,JAIPUR,6034.92,05/02/23,184048,6255.65
T4865,C0000388,25/01/61,F,MUMBAI,33654.08,05/02/23,194810,544.5
T1642,C0000136,07/11/78,F,AHMEDABAD,26758.5,06/02/23,023430,1037.37
T4775,C0000380,19/09/95,F,AHMEDABAD,54609.45,06/02/23,051953,297.7
T1932,C0000158,31/05/62,M,PUNE,73415.06,06/02/23,054458,9688.56
T6675,C0000529,24/08/64,M,LUCKNOW,43776.74,06/02/23,062137,309.27
T4188,C0000334,11/12/92,F,JAIPUR,8841.3,06/02/23,075425,5494.48
T970,C0000082,27/06/95,M,CHENNAI,53298.31,06/02/23,094103,1985.66
T11832,C0000933,17/02/75,M,DELHI,3863.39,06/02/23,114651,1444.01
T3582,C0000287,13/10/82,F,MUMBAI,5454.58,06/02/23,120614,1352.66
T9944,C0000785,25/01/63,F,DELHI,10845.57,06/02/23,135114,35.27
T3650,C0000293,03/01/81,F,PUNE,32477.8,07/02/23,042542,447.89
T1321,C0000108,23/04/82,M,DELHI,38416.03,07/02/23,062952,786.91
T10046,C0000794,21/07/87,M,LUCKNOW,29277.27,07/02/23,064604,449.55
T2403,C0000194,20/05/91,M,HYDERABAD,5888.48,07/02/23,081905,441.4
T9932,C0000784,17/07/98,F,MUMBAI,182775.16,07/02/23,090405,112.44
T5825,C0000466,23/10/84,M,CHENNAI,61017.94,07/02/23,091501,763.45
T6294,C0000502,31/07/82,M,JAIPUR,43801.65,07/02/23,112839,8944.93
T6363,C0000508,14/09/66,M,CHENNAI,152262.27,07/02/23,141450,2025.55
T6434,C0000514,17/08/60,M,HYDERABAD,65065.21,07/02/23,144856,4218.25
T6347,C0000507,01/03/00,M,AHMEDABAD,276489.4,07/02/23,152924,82.38
T723,C0000060,29/01/64,F,MUMBAI,129417.73,07/02/23,160846,1939.72
T2697,C0000219,11/05/88,M,LUCKNOW,14411.24,07/02/23,170550,17551.83
T8790,C0000699,25/09/98,M,CHENNAI,22734.12,07/02/23,172116,533.62
T9565,C0000758,19/10/92,F,KOLKATA,40098.1,07/02/23,172156,5195.29
T1122,C0000095,12/02/82,F,HYDERABAD,24964.86,07/02/23,183553,399.32
T1780,C0000146,16/02/89,F,CHENNAI,41691.44,07/02/23,210805,276.14
T5673,C0000453,08/03/75,M,LUCKNOW,9200.48,07/02/23,215542,341.33
T12333,C0000980,17/01/79,F,AHMEDABAD,12230.16,07/02/23,215934,2890.16
T10141,C0000802,29/09/80,M,DELHI,7208.81,07/02/23,225137,3077.44
T1774,C0000146,16/02/89,F,CHENNAI,41691.44,07/02/23,231001,540.16
T6436,C0000514,17/08/60,M,HYDERABAD,65065.21,08/02/23,040536,3145.73
T4703,C0000375,17/04/86,F,AHMEDABAD,40518.99,08/02/23,040759,5196.49
T1736,C0000143,31/07/94,F,HYDERABAD,67962.08,08/02/23,040821,87.78
T8238,C0000659,14/08/80,M,LUCKNOW,7510.87,08/02/23,071711,2429.68
T9632,C0000763,17/10/88,M,HYDERABAD,15378.33,08/02/23,102816,3216.01
T11288,C0000893,29/07/71,M,DELHI,3019.03,08/02/23,103631,1097.52
T3947,C0000317,29/08/60,M,DELHI,7393.64,08/02/23,114834,707.94
T8343,C0000666,15/01/88,M,KOLKATA,21605.04,08/02/23,134620,1733.2
T11377,C0000899,09/04/99,F,DELHI,25494.42,08/02/23,134702,5118.44
